Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2020 | Marzo|Total nacional|ALCACHOFAS|981,12|4.803,09|4,9|7,45|0,02|0,1||
2020 | Marzo|Total nacional|CHAMPIÑOSNES+SETAS|1.826,14|5.104,64|2,8|12,34|0,04|0,11||
2020 | Marzo|Total nacional|MAIZ DULCE|1.960,20|6.117,34|3,12|15,93|0,04|0,13||
2020 | Marzo|Total nacional|MENESTRA|647,30|1.282,24|1,98|3,33|0,01|0,03||
2020 | Marzo|Total nacional|TOMATES|28.947,95|40.962,05|1,42|66,39|0,63|0,89||
2020 | Marzo|Total nacional|TOMATE FRITO|20.515,52|30.904,01|1,51|55,65|0,44|0,67||
2020 | Marzo|Total nacional|TOMATE NATURAL|8.432,43|10.058,04|1,19|27,61|0,18|0,22||
2020 | Marzo|Total nacional|TOMATE N.ENTERO|1.138,46|1.557,02|1,37|4,82|0,02|0,03||
2020 | Marzo|Total nacional|TOMATE N.TRITUR.|7.293,97|8.501,02|1,17|24,92|0,16|0,18||
2020 | Marzo|Total nacional|OTRA VERD/HORT.CON|2.424,44|5.675,38|2,34|13,51|0,05|0,12||
2020 | Marzo|Total nacional|FRUTA EN CONSERVA|8.598,71|25.390,84|2,95|38|0,19|0,55||
2020 | Marzo|Total nacional|MERMELADAS,CONFIT.|3.213,47|12.311,15|3,83|24,93|0,07|0,27||
2020 | Marzo|Total nacional|FRUTA CONS/ALMIBAR|4.820,43|10.876,72|2,26|15,86|0,1|0,24||
2020 | Marzo|Total nacional|FRUTA ESCARCHADA|15,85|133,16|8,4|0,2|0|0||
2020 | Marzo|Total nacional|RESTO FRUTA CONSER|548,95|2.069,81|3,77|5,16|0,01|0,04||
2020 | Marzo|Total nacional|VERD./HORT.CONGELAD|17.200,89|33.169,30|1,93|46,43|0,37|0,72||
2020 | Marzo|Total nacional|ESPINACAS|1.647,23|2.865,89|1,74|10,26|0,04|0,06||
2020 | Marzo|Total nacional|GUISANTES|3.193,84|5.470,10|1,71|16,89|0,07|0,12||
2020 | Marzo|Total nacional|JUDIA VERDE|3.399,96|4.585,03|1,35|13,88|0,07|0,1||
2020 | Marzo|Total nacional|COLIFLOR|526,66|867,86|1,65|2,48|0,01|0,02||
2020 | Marzo|Total nacional|PIMIENTOS|282,58|586,61|2,08|2,33|0,01|0,01||
2020 | Marzo|Total nacional|BROCOLI|1.102,19|1.828,54|1,66|4,55|0,02|0,04||
2020 | Marzo|Total nacional|MENESTRA|2.061,10|3.845,52|1,87|8,63|0,04|0,08||
2020 | Marzo|Total nacional|OTR.VERD/HOR.CONG.|4.987,32|13.119,75|2,63|24,85|0,11|0,28||
2020 | Marzo|Total nacional|FRUTAS CONGELADAS|131,01|695,39|5,31|0,98|0|0,02||
2020 | Abril|Total nacional|GUISANTES|1.259,02|3.021,77|2,4|9,05|0,03|0,07||
2020 | Abril|Total nacional|JUDIAS VERDES|1.615,87|2.315,94|1,43|6,71|0,03|0,05||
2020 | Abril|Total nacional|PIMIENTOS|1.722,77|7.385,12|4,29|17,68|0,04|0,16||
2020 | Abril|Total nacional|ESPARRAGOS|2.036,18|11.613,16|5,7|16,1|0,04|0,25||
2020 | Abril|Total nacional|ALCACHOFAS|835,18|3.902,39|4,67|6,62|0,02|0,08||
2020 | Abril|Total nacional|CHAMPIÑOSNES+SETAS|2.098,18|5.950,46|2,84|14,1|0,05|0,13||
2020 | Abril|Total nacional|MAIZ DULCE|2.303,17|7.233,32|3,14|18,22|0,05|0,16||
2020 | Abril|Total nacional|MENESTRA|499,17|952,74|1,91|2,57|0,01|0,02||
2020 | Abril|Total nacional|TOMATES|27.213,51|39.379,25|1,45|63,93|0,59|0,85||
2020 | Abril|Total nacional|TOMATE FRITO|18.748,66|29.073,66|1,55|51,96|0,41|0,63||
2020 | Abril|Total nacional|TOMATE NATURAL|8.464,84|10.305,59|1,22|28,38|0,18|0,22||
2020 | Abril|Total nacional|TOMATE N.ENTERO|1.199,50|1.663,24|1,39|5,12|0,03|0,04||
2020 | Abril|Total nacional|TOMATE N.TRITUR.|7.265,35|8.642,36|1,19|25,09|0,16|0,19||
2020 | Abril|Total nacional|OTRA VERD/HORT.CON|2.543,45|6.194,56|2,44|14,63|0,06|0,13||
2020 | Abril|Total nacional|FRUTA EN CONSERVA|9.019,46|26.885,50|2,98|40,41|0,2|0,58||
2020 | Abril|Total nacional|MERMELADAS,CONFIT.|3.357,29|12.410,19|3,7|26,5|0,07|0,27||
2020 | Abril|Total nacional|FRUTA CONS/ALMIBAR|4.927,24|11.358,85|2,31|16,54|0,11|0,25||
2020 | Abril|Total nacional|FRUTA ESCARCHADA|24,56|244,97|9,97|0,32|0|0,01||
2020 | Abril|Total nacional|RESTO FRUTA CONSER|710,38|2.871,50|4,04|5,95|0,02|0,06||
2020 | Abril|Total nacional|VERD./HORT.CONGELAD|17.723,61|33.553,10|1,89|46,88|0,38|0,73||
2020 | Abril|Total nacional|ESPINACAS|1.776,57|3.058,98|1,72|10,03|0,04|0,07||
2020 | Abril|Total nacional|GUISANTES|3.340,15|5.655,18|1,69|17,13|0,07|0,12||
2020 | Abril|Total nacional|JUDIA VERDE|3.571,23|4.602,06|1,29|13,75|0,08|0,1||
2020 | Abril|Total nacional|COLIFLOR|709,38|1.250,76|1,76|3,12|0,02|0,03||
2020 | Abril|Total nacional|PIMIENTOS|345,35|723,14|2,09|2,95|0,01|0,02||
2020 | Abril|Total nacional|BROCOLI|1.091,42|1.779,39|1,63|5,19|0,02|0,04||
2020 | Abril|Total nacional|MENESTRA|1.918,60|3.372,10|1,76|7,69|0,04|0,07||
2020 | Abril|Total nacional|OTR.VERD/HOR.CONG.|4.970,91|13.111,49|2,64|24,15|0,11|0,28||
2020 | Abril|Total nacional|FRUTAS CONGELADAS|202,62|988,60|4,88|1,9|0|0,02||
2020 | Mayo|Total nacional|GUISANTES|1.220,05|2.898,47|2,38|9,06|0,03|0,06||
2020 | Mayo|Total nacional|JUDIAS VERDES|1.376,26|2.015,62|1,46|5,63|0,03|0,04||
2020 | Mayo|Total nacional|PIMIENTOS|2.048,88|8.626,86|4,21|19,89|0,04|0,19||
2020 | Mayo|Total nacional|ESPARRAGOS|2.288,91|12.480,28|5,45|18,44|0,05|0,27||
2020 | Mayo|Total nacional|ALCACHOFAS|928,20|4.150,16|4,47|6,98|0,02|0,09||
2020 | Mayo|Total nacional|CHAMPIÑOSNES+SETAS|1.801,54|5.120,24|2,84|12,55|0,04|0,11||
2020 | Mayo|Total nacional|MAIZ DULCE|2.299,13|7.296,95|3,17|19,48|0,05|0,16||
2020 | Mayo|Total nacional|MENESTRA|482,93|920,40|1,91|2,84|0,01|0,02||
2020 | Mayo|Total nacional|TOMATES|24.840,81|35.473,15|1,43|62,54|0,54|0,77||
2020 | Mayo|Total nacional|TOMATE FRITO|17.270,79|26.245,26|1,52|50,53|0,37|0,57||
2020 | Mayo|Total nacional|TOMATE NATURAL|7.570,02|9.227,90|1,22|26,9|0,16|0,2||
2020 | Mayo|Total nacional|TOMATE N.ENTERO|1.273,27|1.798,68|1,41|5,46|0,03|0,04||
2020 | Mayo|Total nacional|TOMATE N.TRITUR.|6.296,75|7.429,21|1,18|23,7|0,14|0,16||
2020 | Mayo|Total nacional|OTRA VERD/HORT.CON|2.675,18|6.334,89|2,37|15,06|0,06|0,14||
2020 | Mayo|Total nacional|FRUTA EN CONSERVA|8.540,12|25.959,60|3,04|38,31|0,18|0,56||
2020 | Mayo|Total nacional|MERMELADAS,CONFIT.|3.170,20|12.072,54|3,81|24,57|0,07|0,26||
2020 | Mayo|Total nacional|FRUTA CONS/ALMIBAR|4.688,87|10.505,00|2,24|15,62|0,1|0,23||
2020 | Mayo|Total nacional|FRUTA ESCARCHADA|51,14|271,67|5,31|0,27|0|0,01||
2020 | Mayo|Total nacional|RESTO FRUTA CONSER|629,90|3.110,39|4,94|5,46|0,01|0,07||
2020 | Mayo|Total nacional|VERD./HORT.CONGELAD|15.556,67|29.780,22|1,91|43,93|0,34|0,64||
2020 | Mayo|Total nacional|ESPINACAS|1.287,39|2.137,85|1,66|7,6|0,03|0,05||
2020 | Mayo|Total nacional|GUISANTES|2.882,83|4.934,65|1,71|15,19|0,06|0,11||
2020 | Mayo|Total nacional|JUDIA VERDE|3.067,36|4.004,55|1,31|12,45|0,07|0,09||
2020 | Mayo|Total nacional|COLIFLOR|516,89|890,88|1,72|2,58|0,01|0,02||
2020 | Mayo|Total nacional|PIMIENTOS|276,26|591,25|2,14|2,41|0,01|0,01||
2020 | Mayo|Total nacional|BROCOLI|908,53|1.504,23|1,66|4,26|0,02|0,03||
2020 | Mayo|Total nacional|MENESTRA|1.518,38|2.625,12|1,73|6,71|0,03|0,06||
2020 | Mayo|Total nacional|OTR.VERD/HOR.CONG.|5.099,02|13.091,70|2,57|24,53|0,11|0,28||
2020 | Mayo|Total nacional|FRUTAS CONGELADAS|285,11|1.383,43|4,85|2,47|0,01|0,03||
2020 | Junio|Total nacional|GUISANTES|1.035,33|2.678,45|2,59|7,82|0,02|0,06||
2020 | Junio|Total nacional|JUDIAS VERDES|1.198,02|1.776,44|1,48|5,52|0,03|0,04||
2020 | Junio|Total nacional|PIMIENTOS|1.540,57|6.740,27|4,38|16,86|0,03|0,15||
2020 | Junio|Total nacional|ESPARRAGOS|2.138,02|12.182,68|5,7|17,99|0,05|0,26||
2020 | Junio|Total nacional|ALCACHOFAS|776,07|3.647,21|4,7|6,45|0,02|0,08||
2020 | Junio|Total nacional|CHAMPIÑOSNES+SETAS|1.558,55|4.511,06|2,89|10,99|0,03|0,1||
2020 | Junio|Total nacional|MAIZ DULCE|2.170,67|6.977,50|3,21|19,13|0,05|0,15||
2020 | Junio|Total nacional|MENESTRA|424,95|756,55|1,78|2,23|0,01|0,02||
2020 | Junio|Total nacional|TOMATES|22.037,97|31.537,15|1,43|59,22|0,48|0,68||
2020 | Junio|Total nacional|TOMATE FRITO|15.122,89|23.101,58|1,53|48,19|0,33|0,5||
2020 | Junio|Total nacional|TOMATE NATURAL|6.915,08|8.435,57|1,22|24,83|0,15|0,18||
2020 | Junio|Total nacional|TOMATE N.ENTERO|1.275,82|1.702,88|1,33|5,05|0,03|0,04||
2020 | Junio|Total nacional|TOMATE N.TRITUR.|5.639,26|6.732,70|1,19|21,54|0,12|0,15||
2020 | Junio|Total nacional|OTRA VERD/HORT.CON|2.324,85|5.494,87|2,36|14,27|0,05|0,12||
2020 | Junio|Total nacional|FRUTA EN CONSERVA|6.753,70|20.271,32|3|33,28|0,15|0,44||
2020 | Junio|Total nacional|MERMELADAS,CONFIT.|2.672,06|10.098,14|3,78|20,87|0,06|0,22||
2020 | Junio|Total nacional|FRUTA CONS/ALMIBAR|3.574,94|8.141,68|2,28|13,33|0,08|0,18||
2020 | Junio|Total nacional|FRUTA ESCARCHADA|37,04|180,11|4,86|0,45|0|0||
2020 | Junio|Total nacional|RESTO FRUTA CONSER|469,65|1.851,39|3,94|4,84|0,01|0,04||
2020 | Junio|Total nacional|VERD./HORT.CONGELAD|13.525,15|24.489,38|1,81|40,41|0,29|0,53||
2020 | Junio|Total nacional|ESPINACAS|890,01|1.408,65|1,58|5,34|0,02|0,03||
2020 | Junio|Total nacional|GUISANTES|2.217,27|3.558,19|1,6|12,24|0,05|0,08||
2020 | Junio|Total nacional|JUDIA VERDE|2.861,73|3.517,50|1,23|11,79|0,06|0,08||
2020 | Junio|Total nacional|COLIFLOR|471,35|755,62|1,6|2,54|0,01|0,02||
2020 | Junio|Total nacional|PIMIENTOS|240,08|517,87|2,16|2,37|0,01|0,01||
2020 | Junio|Total nacional|BROCOLI|846,83|1.303,16|1,54|3,96|0,02|0,03||
2020 | Junio|Total nacional|MENESTRA|1.363,87|2.368,53|1,74|5,6|0,03|0,05||
2020 | Junio|Total nacional|OTR.VERD/HOR.CONG.|4.634,02|11.059,86|2,39|23,21|0,1|0,24||
2020 | Junio|Total nacional|FRUTAS CONGELADAS|315,33|1.530,26|4,85|2,44|0,01|0,03||
2020 | Julio|Total nacional|GUISANTES|867,97|2.274,45|2,62|7,49|0,02|0,05||
2020 | Julio|Total nacional|JUDIAS VERDES|1.045,08|1.425,83|1,36|4,47|0,02|0,03||
2020 | Julio|Total nacional|PIMIENTOS|1.575,86|6.715,16|4,26|17,22|0,03|0,15||
2020 | Julio|Total nacional|ESPARRAGOS|2.269,01|13.823,56|6,09|18,52|0,05|0,3||
2020 | Julio|Total nacional|ALCACHOFAS|754,15|3.654,72|4,85|6,41|0,02|0,08||
2020 | Julio|Total nacional|CHAMPIÑOSNES+SETAS|1.189,84|3.504,65|2,95|9,18|0,03|0,08||
2020 | Julio|Total nacional|MAIZ DULCE|2.261,61|7.280,61|3,22|20,47|0,05|0,16||
2020 | Julio|Total nacional|MENESTRA|447,42|825,08|1,84|2,34|0,01|0,02||
2020 | Julio|Total nacional|TOMATES|20.046,80|28.708,57|1,43|55,62|0,43|0,62||
2020 | Julio|Total nacional|TOMATE FRITO|13.787,41|21.163,05|1,53|46,05|0,3|0,46||
2020 | Julio|Total nacional|TOMATE NATURAL|6.259,39|7.545,52|1,21|22,12|0,14|0,16||
2020 | Julio|Total nacional|TOMATE N.ENTERO|1.043,19|1.475,76|1,41|4,19|0,02|0,03||
2020 | Julio|Total nacional|TOMATE N.TRITUR.|5.216,20|6.069,75|1,16|19,6|0,11|0,13||
2020 | Julio|Total nacional|OTRA VERD/HORT.CON|2.019,25|4.867,02|2,41|13,13|0,04|0,11||
2020 | Julio|Total nacional|FRUTA EN CONSERVA|5.785,14|17.623,56|3,05|31,12|0,13|0,38||
2020 | Julio|Total nacional|MERMELADAS,CONFIT.|2.076,60|7.960,34|3,83|18,83|0,04|0,17||
2020 | Julio|Total nacional|FRUTA CONS/ALMIBAR|3.166,64|7.423,65|2,34|13,03|0,07|0,16||
2020 | Julio|Total nacional|FRUTA ESCARCHADA|10,94|79,30|7,25|0,19|0|0||
2020 | Julio|Total nacional|RESTO FRUTA CONSER|530,95|2.160,28|4,07|5,13|0,01|0,05||
2020 | Julio|Total nacional|VERD./HORT.CONGELAD|11.748,64|21.845,27|1,86|38,37|0,25|0,47||
2020 | Julio|Total nacional|ESPINACAS|841,13|1.420,51|1,69|5,29|0,02|0,03||
2020 | Julio|Total nacional|GUISANTES|2.067,21|3.307,68|1,6|11,56|0,04|0,07||
2020 | Julio|Total nacional|JUDIA VERDE|2.195,16|2.893,42|1,32|8,53|0,05|0,06||
2020 | Julio|Total nacional|COLIFLOR|366,94|516,66|1,41|1,82|0,01|0,01||
2020 | Julio|Total nacional|PIMIENTOS|192,93|407,84|2,11|1,83|0|0,01||
2020 | Julio|Total nacional|BROCOLI|705,34|1.135,31|1,61|3,48|0,02|0,02||
2020 | Julio|Total nacional|MENESTRA|1.126,50|1.946,48|1,73|5,54|0,02|0,04||
2020 | Julio|Total nacional|OTR.VERD/HOR.CONG.|4.253,42|10.217,37|2,4|21,88|0,09|0,22||
2020 | Julio|Total nacional|FRUTAS CONGELADAS|295,07|1.362,66|4,62|2,19|0,01|0,03||
2020 | Agosto|Total nacional|GUISANTES|834,61|2.060,18|2,47|6,61|0,02|0,04||
2020 | Agosto|Total nacional|JUDIAS VERDES|813,87|1.169,64|1,44|3,73|0,02|0,03||
2020 | Agosto|Total nacional|PIMIENTOS|1.224,32|5.351,63|4,37|14,08|0,03|0,12||
2020 | Agosto|Total nacional|ESPARRAGOS|1.859,39|10.098,56|5,43|15,92|0,04|0,22||
2020 | Agosto|Total nacional|ALCACHOFAS|714,92|3.598,93|5,03|5,9|0,02|0,08||
2020 | Agosto|Total nacional|CHAMPIÑOSNES+SETAS|1.234,75|3.432,64|2,78|9,99|0,03|0,07||
2020 | Agosto|Total nacional|MAIZ DULCE|1.849,82|6.392,03|3,46|16,9|0,04|0,14||
2020 | Agosto|Total nacional|MENESTRA|423,86|838,89|1,98|2,22|0,01|0,02||
2020 | Agosto|Total nacional|TOMATES|18.086,25|25.536,65|1,41|52,19|0,39|0,55||
2020 | Agosto|Total nacional|TOMATE FRITO|12.749,41|19.110,74|1,5|43,64|0,28|0,41||
2020 | Agosto|Total nacional|TOMATE NATURAL|5.336,84|6.425,91|1,2|19,91|0,12|0,14||
2020 | Agosto|Total nacional|TOMATE N.ENTERO|843,79|1.156,11|1,37|3,84|0,02|0,03||
2020 | Agosto|Total nacional|TOMATE N.TRITUR.|4.493,05|5.269,80|1,17|17,84|0,1|0,11||
2020 | Agosto|Total nacional|OTRA VERD/HORT.CON|1.794,21|4.357,69|2,43|11,71|0,04|0,09||
2020 | Agosto|Total nacional|FRUTA EN CONSERVA|5.245,88|16.870,13|3,22|28,98|0,11|0,36||
2020 | Agosto|Total nacional|MERMELADAS,CONFIT.|1.998,41|7.656,18|3,83|17,47|0,04|0,17||
2020 | Agosto|Total nacional|FRUTA CONS/ALMIBAR|2.743,03|6.835,43|2,49|12,1|0,06|0,15||
2020 | Agosto|Total nacional|FRUTA ESCARCHADA|46,74|229,92|4,92|0,21|0|0||
2020 | Agosto|Total nacional|RESTO FRUTA CONSER|457,70|2.148,61|4,69|4,67|0,01|0,05||
2020 | Agosto|Total nacional|VERD./HORT.CONGELAD|11.334,16|20.751,56|1,83|35,96|0,25|0,45||
2020 | Agosto|Total nacional|ESPINACAS|870,93|1.379,13|1,58|5,06|0,02|0,03||
2020 | Agosto|Total nacional|GUISANTES|2.050,52|3.186,99|1,55|11,94|0,04|0,07||
2020 | Agosto|Total nacional|JUDIA VERDE|2.095,34|2.692,38|1,28|9,16|0,05|0,06||
2020 | Agosto|Total nacional|COLIFLOR|384,40|603,32|1,57|1,85|0,01|0,01||
2020 | Agosto|Total nacional|PIMIENTOS|195,53|413,04|2,11|2,1|0|0,01||
2020 | Agosto|Total nacional|BROCOLI|644,63|1.030,02|1,6|3,14|0,01|0,02||
2020 | Agosto|Total nacional|MENESTRA|1.115,73|2.015,27|1,81|4,97|0,02|0,04||
2020 | Agosto|Total nacional|OTR.VERD/HOR.CONG.|3.977,08|9.431,41|2,37|20,22|0,09|0,2||
2020 | Agosto|Total nacional|FRUTAS CONGELADAS|269,88|1.361,72|5,05|2,31|0,01|0,03||
2020 | Septiembre|Total nacional|GUISANTES|758,88|1.891,62|2,49|6,38|0,02|0,04||
2020 | Septiembre|Total nacional|JUDIAS VERDES|1.233,52|1.768,31|1,43|5,52|0,03|0,04||
2020 | Septiembre|Total nacional|PIMIENTOS|1.418,37|6.082,63|4,29|14,39|0,03|0,13||
2020 | Septiembre|Total nacional|ESPARRAGOS|2.078,52|10.815,03|5,2|16,31|0,04|0,23||
2020 | Septiembre|Total nacional|ALCACHOFAS|967,28|4.422,92|4,57|7,47|0,02|0,1||
2020 | Septiembre|Total nacional|CHAMPIÑOSNES+SETAS|1.367,57|3.985,63|2,91|10,45|0,03|0,09||
2020 | Septiembre|Total nacional|MAIZ DULCE|1.567,42|5.251,95|3,35|14,41|0,03|0,11||
2020 | Septiembre|Total nacional|MENESTRA|395,06|721,88|1,83|2,26|0,01|0,02||
2020 | Septiembre|Total nacional|TOMATES|19.829,02|28.264,84|1,43|55,75|0,43|0,61||
2020 | Septiembre|Total nacional|TOMATE FRITO|14.211,72|21.568,77|1,52|45,96|0,31|0,47||
2020 | Septiembre|Total nacional|TOMATE NATURAL|5.617,30|6.696,07|1,19|21,38|0,12|0,14||
2020 | Septiembre|Total nacional|TOMATE N.ENTERO|735,68|1.058,15|1,44|3,41|0,02|0,02||
2020 | Septiembre|Total nacional|TOMATE N.TRITUR.|4.881,62|5.637,92|1,15|19,25|0,11|0,12||
2020 | Septiembre|Total nacional|OTRA VERD/HORT.CON|2.070,72|4.988,61|2,41|12,76|0,04|0,11||
2020 | Septiembre|Total nacional|FRUTA EN CONSERVA|5.790,54|17.908,88|3,09|30,61|0,13|0,39||
2020 | Septiembre|Total nacional|MERMELADAS,CONFIT.|2.331,43|8.860,97|3,8|19,84|0,05|0,19||
2020 | Septiembre|Total nacional|FRUTA CONS/ALMIBAR|2.956,32|7.056,07|2,39|12,06|0,06|0,15||
2020 | Septiembre|Total nacional|FRUTA ESCARCHADA|5,73|117,16|20,45|0,13|0|0||
2020 | Septiembre|Total nacional|RESTO FRUTA CONSER|497,06|1.874,67|3,77|4,31|0,01|0,04||
2020 | Septiembre|Total nacional|VERD./HORT.CONGELAD|13.854,16|26.744,28|1,93|40,06|0,3|0,58||
2020 | Septiembre|Total nacional|ESPINACAS|1.093,96|1.749,46|1,6|7,14|0,02|0,04||
2020 | Septiembre|Total nacional|GUISANTES|2.438,70|3.881,34|1,59|12,83|0,05|0,08||
2020 | Septiembre|Total nacional|JUDIA VERDE|3.061,36|4.364,43|1,43|11,33|0,07|0,09||
2020 | Septiembre|Total nacional|COLIFLOR|466,00|758,44|1,63|2,27|0,01|0,02||
2020 | Septiembre|Total nacional|PIMIENTOS|221,28|465,61|2,1|2,08|0|0,01||
2020 | Septiembre|Total nacional|BROCOLI|761,56|1.224,62|1,61|3,69|0,02|0,03||
2020 | Septiembre|Total nacional|MENESTRA|1.387,29|2.686,49|1,94|6,05|0,03|0,06||
2020 | Septiembre|Total nacional|OTR.VERD/HOR.CONG.|4.424,00|11.613,89|2,63|22,08|0,1|0,25||
2020 | Septiembre|Total nacional|FRUTAS CONGELADAS|195,26|1.017,58|5,21|1,53|0|0,02||
2020 | Octubre|Total nacional|GUISANTES|1.002,14|2.378,97|2,37|7,4|0,02|0,05||
2020 | Octubre|Total nacional|JUDIAS VERDES|1.337,73|1.867,82|1,4|6|0,03|0,04||
2020 | Octubre|Total nacional|PIMIENTOS|1.350,72|5.924,88|4,39|14,39|0,03|0,13||
2020 | Octubre|Total nacional|ESPARRAGOS|1.983,80|10.601,40|5,34|16,42|0,04|0,23||
2020 | Octubre|Total nacional|ALCACHOFAS|967,17|4.363,89|4,51|7,53|0,02|0,09||
2020 | Octubre|Total nacional|CHAMPIÑOSNES+SETAS|1.635,93|4.648,45|2,84|11,59|0,04|0,1||
2020 | Octubre|Total nacional|MAIZ DULCE|1.593,23|5.168,34|3,24|14,56|0,03|0,11||
2020 | Octubre|Total nacional|MENESTRA|435,30|852,29|1,96|2,49|0,01|0,02||
2020 | Octubre|Total nacional|TOMATES|21.988,76|31.593,73|1,44|58,03|0,48|0,68||
2020 | Octubre|Total nacional|TOMATE FRITO|15.866,64|24.110,55|1,52|47,26|0,34|0,52||
2020 | Octubre|Total nacional|TOMATE NATURAL|6.122,12|7.483,18|1,22|23,03|0,13|0,16||
2020 | Octubre|Total nacional|TOMATE N.ENTERO|764,86|1.139,54|1,49|3,69|0,02|0,02||
2020 | Octubre|Total nacional|TOMATE N.TRITUR.|5.357,27|6.343,64|1,18|20,73|0,12|0,14||
2020 | Octubre|Total nacional|OTRA VERD/HORT.CON|1.916,93|4.412,66|2,3|11,74|0,04|0,1||
2020 | Octubre|Total nacional|FRUTA EN CONSERVA|6.975,70|21.614,52|3,1|34,98|0,15|0,47||
2020 | Octubre|Total nacional|MERMELADAS,CONFIT.|2.895,27|10.563,36|3,65|22,8|0,06|0,23||
2020 | Octubre|Total nacional|FRUTA CONS/ALMIBAR|3.228,86|7.560,34|2,34|12,68|0,07|0,16||
2020 | Octubre|Total nacional|FRUTA ESCARCHADA|46,82|287,81|6,15|0,47|0|0,01||
2020 | Octubre|Total nacional|RESTO FRUTA CONSER|804,76|3.203,01|3,98|5,97|0,02|0,07||
2020 | Octubre|Total nacional|VERD./HORT.CONGELAD|14.046,35|27.557,47|1,96|42,49|0,3|0,6||
2020 | Octubre|Total nacional|ESPINACAS|1.201,51|1.929,32|1,61|7,02|0,03|0,04||
2020 | Octubre|Total nacional|GUISANTES|2.423,95|3.941,21|1,63|13,63|0,05|0,09||
2020 | Octubre|Total nacional|JUDIA VERDE|2.997,29|3.980,49|1,33|12,51|0,06|0,09||
2020 | Octubre|Total nacional|COLIFLOR|533,37|809,14|1,52|2,39|0,01|0,02||
2020 | Octubre|Total nacional|PIMIENTOS|214,44|479,82|2,24|2|0|0,01||
2020 | Octubre|Total nacional|BROCOLI|844,43|1.339,45|1,59|3,89|0,02|0,03||
2020 | Octubre|Total nacional|MENESTRA|1.579,61|2.736,98|1,73|7,27|0,03|0,06||
2020 | Octubre|Total nacional|OTR.VERD/HOR.CONG.|4.251,74|12.341,06|2,9|22,67|0,09|0,27||
2020 | Octubre|Total nacional|FRUTAS CONGELADAS|214,59|1.116,57|5,2|1,98|0|0,02||
2020 | Noviembre|Total nacional|GUISANTES|829,40|2.016,67|2,43|6,07|0,02|0,04||
2020 | Noviembre|Total nacional|JUDIAS VERDES|1.267,10|1.796,51|1,42|5,19|0,03|0,04||
2020 | Noviembre|Total nacional|PIMIENTOS|1.217,13|5.538,45|4,55|13,16|0,03|0,12||
2020 | Noviembre|Total nacional|ESPARRAGOS|1.809,40|10.300,50|5,69|14,84|0,04|0,22||
2020 | Noviembre|Total nacional|ALCACHOFAS|833,49|4.049,14|4,86|6,61|0,02|0,09||
2020 | Noviembre|Total nacional|CHAMPIÑOSNES+SETAS|1.562,97|4.674,34|2,99|11,15|0,03|0,1||
2020 | Noviembre|Total nacional|MAIZ DULCE|1.374,26|4.530,40|3,3|12,83|0,03|0,1||
2020 | Noviembre|Total nacional|MENESTRA|360,91|725,18|2,01|1,71|0,01|0,02||
2020 | Noviembre|Total nacional|TOMATES|21.099,90|31.004,98|1,47|58,58|0,46|0,67||
2020 | Noviembre|Total nacional|TOMATE FRITO|14.848,99|23.349,32|1,57|48,59|0,32|0,51||
2020 | Noviembre|Total nacional|TOMATE NATURAL|6.250,91|7.655,66|1,22|23,01|0,14|0,17||
2020 | Noviembre|Total nacional|TOMATE N.ENTERO|866,71|1.365,00|1,57|4,03|0,02|0,03||
2020 | Noviembre|Total nacional|TOMATE N.TRITUR.|5.384,20|6.290,66|1,17|20,23|0,12|0,14||
2020 | Noviembre|Total nacional|OTRA VERD/HORT.CON|1.956,26|4.709,67|2,41|11,63|0,04|0,1||
2020 | Noviembre|Total nacional|FRUTA EN CONSERVA|6.393,12|19.977,07|3,12|33,21|0,14|0,43||
2020 | Noviembre|Total nacional|MERMELADAS,CONFIT.|2.550,39|9.814,87|3,85|21,37|0,06|0,21||
2020 | Noviembre|Total nacional|FRUTA CONS/ALMIBAR|3.299,29|7.532,26|2,28|12,43|0,07|0,16||
2020 | Noviembre|Total nacional|FRUTA ESCARCHADA|66,11|421,73|6,38|0,94|0|0,01||
2020 | Noviembre|Total nacional|RESTO FRUTA CONSER|477,33|2.208,20|4,63|5,08|0,01|0,05||
2020 | Noviembre|Total nacional|VERD./HORT.CONGELAD|12.546,64|24.978,84|1,99|38,9|0,27|0,54||
2020 | Noviembre|Total nacional|ESPINACAS|998,06|1.692,91|1,7|6,42|0,02|0,04||
2020 | Noviembre|Total nacional|GUISANTES|2.265,91|3.744,34|1,65|11,97|0,05|0,08||
2020 | Noviembre|Total nacional|JUDIA VERDE|2.640,77|3.386,68|1,28|11,2|0,06|0,07||
2020 | Noviembre|Total nacional|COLIFLOR|529,41|866,77|1,64|2,06|0,01|0,02||
2020 | Noviembre|Total nacional|PIMIENTOS|220,79|479,94|2,17|1,98|0|0,01||
2020 | Noviembre|Total nacional|BROCOLI|704,24|1.064,38|1,51|2,92|0,02|0,02||
2020 | Noviembre|Total nacional|MENESTRA|1.383,21|2.375,06|1,72|6,2|0,03|0,05||
2020 | Noviembre|Total nacional|OTR.VERD/HOR.CONG.|3.804,24|11.368,75|2,99|20,31|0,08|0,25||
2020 | Noviembre|Total nacional|FRUTAS CONGELADAS|208,84|1.077,38|5,16|1,65|0|0,02||
