Año|Mes|CCAA|Producto|Volumen (miles de kg)|Valor (miles de €)|Precio medio kg|Penetración (%)|Consumo per capita|Gasto per capita||
2018 | Abril|Total nacional|PATATAS PROCESADAS|5.003,98|26.304,77|5,26|46,01|0,11|0,58||
2018 | Abril|Total nacional|T.HORTALIZAS FRESCAS|229.968,60|403.938,46|1,76|97,29|5,04|8,85||
2018 | Abril|Total nacional|TOMATES|45.536,21|75.309,32|1,65|81,8|1|1,65||
2018 | Abril|Total nacional|CEBOLLAS|26.667,55|29.996,30|1,12|69,08|0,58|0,66||
2018 | Abril|Total nacional|AJOS|2.771,72|11.574,22|4,18|36,05|0,06|0,25||
2018 | Abril|Total nacional|COLES|5.389,82|5.624,53|1,04|18,2|0,12|0,12||
2018 | Abril|Total nacional|PEPINOS|6.665,06|8.878,95|1,33|31,95|0,15|0,19||
2018 | Abril|Total nacional|JUDIAS VERDES|7.945,56|20.096,80|2,53|37,02|0,17|0,44||
2018 | Abril|Total nacional|PIMIENTOS|19.474,38|32.862,62|1,69|65,48|0,43|0,72||
2018 | Abril|Total nacional|CHAMPIÑONES+O.SETAS|5.401,64|19.538,56|3,62|39,81|0,12|0,43||
2018 | Abril|Total nacional|LECHUGA/ESC./ENDIVIA|13.127,80|36.274,30|2,76|62,15|0,29|0,79||
2018 | Abril|Total nacional|ESPARRAGOS|5.380,82|13.227,98|2,46|20,6|0,12|0,29||
2018 | Abril|Total nacional|VERDURAS DE HOJA|6.326,53|13.584,64|2,15|27,04|0,14|0,3||
2018 | Abril|Total nacional|BERENJENAS|6.088,64|8.272,12|1,36|32,51|0,13|0,18||
2018 | Abril|Total nacional|ZANAHORIAS|13.173,98|12.264,17|0,93|56,58|0,29|0,27||
2018 | Abril|Total nacional|CALABACINES|16.335,34|20.966,27|1,28|54,09|0,36|0,46||
2018 | Abril|Total nacional|OTR.HORTALIZAS/VERD.|49.683,54|95.467,67|1,92|82,26|1,09|2,09||
2018 | Abril|Total nacional|BROCOLI|5.245,43|7.999,01|1,52|24,36|0,11|0,18||
2018 | Abril|Total nacional|ALCACHOFAS|12.990,27|16.037,92|1,23|33,05|0,28|0,35||
2018 | Abril|Total nacional|VERD./HORT. IV GAMA|27.306,67|69.124,85|2,53|69,61|0,6|1,51||
2018 | Mayo|Total nacional|TOTAL PATATAS|105.696,43|89.499,68|0,85|79,29|2,32|1,96||
2018 | Mayo|Total nacional|PATATAS FRESCAS|76.637,66|57.617,24|0,75|66,39|1,68|1,26||
2018 | Mayo|Total nacional|PATATAS CONGELADAS|3.793,46|4.746,93|1,25|11,28|0,08|0,1||
2018 | Mayo|Total nacional|PATATAS PROCESADAS|5.053,06|27.135,51|5,37|46,18|0,11|0,59||
2018 | Mayo|Total nacional|T.HORTALIZAS FRESCAS|227.602,54|402.871,85|1,77|97,24|4,99|8,83||
2018 | Mayo|Total nacional|TOMATES|51.320,23|82.010,22|1,6|82,16|1,12|1,8||
2018 | Mayo|Total nacional|CEBOLLAS|28.258,86|30.900,85|1,09|70,56|0,62|0,68||
2018 | Mayo|Total nacional|AJOS|2.681,02|10.867,64|4,05|36,57|0,06|0,24||
2018 | Mayo|Total nacional|COLES|4.368,89|4.431,69|1,01|15,36|0,1|0,1||
2018 | Mayo|Total nacional|PEPINOS|8.343,94|11.694,47|1,4|37,33|0,18|0,26||
2018 | Mayo|Total nacional|JUDIAS VERDES|8.016,48|21.366,07|2,67|36,06|0,18|0,47||
2018 | Mayo|Total nacional|PIMIENTOS|17.829,06|31.846,18|1,79|66,95|0,39|0,7||
2018 | Mayo|Total nacional|CHAMPIÑONES+O.SETAS|5.405,12|19.359,97|3,58|38,87|0,12|0,42||
2018 | Mayo|Total nacional|LECHUGA/ESC./ENDIVIA|13.630,56|38.973,26|2,86|62,68|0,3|0,85||
2018 | Mayo|Total nacional|ESPARRAGOS|7.314,16|16.039,44|2,19|24,98|0,16|0,35||
2018 | Mayo|Total nacional|VERDURAS DE HOJA|4.910,72|11.405,82|2,32|26,59|0,11|0,25||
2018 | Mayo|Total nacional|BERENJENAS|5.410,98|7.672,60|1,42|30,06|0,12|0,17||
2018 | Mayo|Total nacional|ZANAHORIAS|12.731,30|11.844,43|0,93|55,53|0,28|0,26||
2018 | Mayo|Total nacional|CALABACINES|14.791,32|19.368,93|1,31|50,73|0,32|0,42||
2018 | Mayo|Total nacional|OTR.HORTALIZAS/VERD.|42.589,90|85.090,29|2|78,63|0,93|1,86||
2018 | Mayo|Total nacional|BROCOLI|5.504,52|7.960,12|1,45|22,93|0,12|0,17||
2018 | Mayo|Total nacional|ALCACHOFAS|7.953,91|10.825,99|1,36|24,51|0,17|0,24||
2018 | Mayo|Total nacional|VERD./HORT. IV GAMA|27.404,89|70.165,72|2,56|67,76|0,6|1,54||
2018 | Junio|Total nacional|TOTAL PATATAS|106.137,65|95.113,32|0,9|79,11|2,33|2,08||
2018 | Junio|Total nacional|PATATAS FRESCAS|76.023,55|61.917,07|0,81|65,77|1,67|1,36||
2018 | Junio|Total nacional|PATATAS CONGELADAS|3.678,14|4.637,48|1,26|10,87|0,08|0,1||
2018 | Junio|Total nacional|PATATAS PROCESADAS|5.287,19|28.558,77|5,4|48,13|0,12|0,63||
2018 | Junio|Total nacional|T.HORTALIZAS FRESCAS|219.838,33|380.514,00|1,73|97,1|4,82|8,34||
2018 | Junio|Total nacional|TOMATES|59.438,64|85.444,33|1,44|83,81|1,3|1,87||
2018 | Junio|Total nacional|CEBOLLAS|26.524,09|30.290,11|1,14|69,01|0,58|0,66||
2018 | Junio|Total nacional|AJOS|3.355,80|13.228,89|3,94|31,24|0,07|0,29||
2018 | Junio|Total nacional|COLES|3.677,40|3.820,30|1,04|13,22|0,08|0,08||
2018 | Junio|Total nacional|PEPINOS|12.144,89|13.947,11|1,15|44,61|0,27|0,31||
2018 | Junio|Total nacional|JUDIAS VERDES|7.251,62|18.942,72|2,61|32,84|0,16|0,42||
2018 | Junio|Total nacional|PIMIENTOS|16.830,14|33.243,38|1,98|64,96|0,37|0,73||
2018 | Junio|Total nacional|CHAMPIÑONES+O.SETAS|4.651,72|16.819,67|3,62|35,2|0,1|0,37||
2018 | Junio|Total nacional|LECHUGA/ESC./ENDIVIA|14.582,46|41.837,32|2,87|61,34|0,32|0,92||
2018 | Junio|Total nacional|ESPARRAGOS|4.391,47|8.453,56|1,92|15,93|0,1|0,19||
2018 | Junio|Total nacional|VERDURAS DE HOJA|3.971,60|10.046,18|2,53|22,48|0,09|0,22||
2018 | Junio|Total nacional|BERENJENAS|5.792,23|7.494,17|1,29|29,97|0,13|0,16||
2018 | Junio|Total nacional|ZANAHORIAS|11.178,28|10.767,24|0,96|50,85|0,24|0,24||
2018 | Junio|Total nacional|CALABACINES|15.669,72|18.105,47|1,16|51,07|0,34|0,4||
2018 | Junio|Total nacional|OTR.HORTALIZAS/VERD.|30.378,28|68.073,55|2,24|74,32|0,67|1,49||
2018 | Junio|Total nacional|BROCOLI|4.049,27|6.303,27|1,56|20,25|0,09|0,14||
2018 | Junio|Total nacional|ALCACHOFAS|2.915,53|5.083,80|1,74|13,25|0,06|0,11||
2018 | Junio|Total nacional|VERD./HORT. IV GAMA|27.336,10|69.680,00|2,55|66,9|0,6|1,53||
2018 | Julio|Total nacional|TOTAL PATATAS|107.767,93|99.463,96|0,92|78,47|2,36|2,18||
2018 | Julio|Total nacional|PATATAS FRESCAS|77.633,15|66.562,40|0,86|63,73|1,7|1,46||
2018 | Julio|Total nacional|PATATAS CONGELADAS|3.633,97|4.378,59|1,2|11,23|0,08|0,1||
2018 | Julio|Total nacional|PATATAS PROCESADAS|5.300,16|28.522,97|5,38|48,2|0,12|0,63||
2018 | Julio|Total nacional|T.HORTALIZAS FRESCAS|224.466,72|378.657,19|1,69|95,7|4,92|8,3||
2018 | Julio|Total nacional|TOMATES|64.821,56|92.156,67|1,42|82,37|1,42|2,02||
2018 | Julio|Total nacional|CEBOLLAS|27.568,97|30.470,59|1,11|65,06|0,6|0,67||
2018 | Julio|Total nacional|AJOS|4.246,59|14.850,76|3,5|31,84|0,09|0,33||
2018 | Julio|Total nacional|COLES|3.665,73|3.748,13|1,02|10,42|0,08|0,08||
2018 | Julio|Total nacional|PEPINOS|14.969,26|16.439,85|1,1|48,25|0,33|0,36||
2018 | Julio|Total nacional|JUDIAS VERDES|9.073,86|24.421,79|2,69|31,46|0,2|0,54||
2018 | Julio|Total nacional|PIMIENTOS|20.327,08|38.667,80|1,9|66,46|0,45|0,85||
2018 | Julio|Total nacional|CHAMPIÑONES+O.SETAS|3.447,00|12.310,83|3,57|29,01|0,08|0,27||
2018 | Julio|Total nacional|LECHUGA/ESC./ENDIVIA|14.679,17|40.497,97|2,76|60,12|0,32|0,89||
2018 | Julio|Total nacional|ESPARRAGOS|1.323,47|3.472,81|2,62|6,61|0,03|0,08||
2018 | Julio|Total nacional|VERDURAS DE HOJA|3.004,86|7.546,14|2,51|19,07|0,07|0,17||
2018 | Julio|Total nacional|BERENJENAS|7.538,51|10.369,25|1,38|28,66|0,17|0,23||
2018 | Julio|Total nacional|ZANAHORIAS|11.112,43|10.593,76|0,95|50,11|0,24|0,23||
2018 | Julio|Total nacional|CALABACINES|15.877,66|19.672,96|1,24|46,19|0,35|0,43||
2018 | Julio|Total nacional|OTR.HORTALIZAS/VERD.|22.810,57|53.437,88|2,34|67,82|0,5|1,17||
2018 | Julio|Total nacional|BROCOLI|3.668,21|5.533,30|1,51|16,03|0,08|0,12||
2018 | Julio|Total nacional|ALCACHOFAS|1.264,63|2.627,85|2,08|5,34|0,03|0,06||
2018 | Julio|Total nacional|VERD./HORT. IV GAMA|26.263,06|64.706,08|2,46|65,86|0,58|1,42||
2018 | Agosto|Total nacional|TOTAL PATATAS|100.252,35|90.625,66|0,9|75,16|2,2|1,99||
2018 | Agosto|Total nacional|PATATAS FRESCAS|72.059,79|59.067,20|0,82|60,5|1,58|1,29||
2018 | Agosto|Total nacional|PATATAS CONGELADAS|3.623,89|4.435,89|1,22|10,79|0,08|0,1||
2018 | Agosto|Total nacional|PATATAS PROCESADAS|4.913,73|27.122,57|5,52|46,36|0,11|0,59||
2018 | Agosto|Total nacional|T.HORTALIZAS FRESCAS|212.940,55|361.096,92|1,7|92,01|4,67|7,91||
2018 | Agosto|Total nacional|TOMATES|67.221,30|98.794,43|1,47|74,28|1,47|2,16||
2018 | Agosto|Total nacional|CEBOLLAS|27.313,41|31.784,37|1,16|60,55|0,6|0,7||
2018 | Agosto|Total nacional|AJOS|2.673,88|9.511,16|3,56|28,23|0,06|0,21||
2018 | Agosto|Total nacional|COLES|2.700,61|2.702,29|1|7,6|0,06|0,06||
2018 | Agosto|Total nacional|PEPINOS|12.025,73|13.598,43|1,13|42,24|0,26|0,3||
2018 | Agosto|Total nacional|JUDIAS VERDES|9.181,17|22.963,37|2,5|26,56|0,2|0,5||
2018 | Agosto|Total nacional|PIMIENTOS|20.986,78|37.959,36|1,81|61,32|0,46|0,83||
2018 | Agosto|Total nacional|CHAMPIÑONES+O.SETAS|3.078,67|11.665,14|3,79|27,14|0,07|0,26||
2018 | Agosto|Total nacional|LECHUGA/ESC./ENDIVIA|12.831,19|36.593,72|2,85|56,85|0,28|0,8||
2018 | Agosto|Total nacional|ESPARRAGOS|969,19|2.699,64|2,79|5,07|0,02|0,06||
2018 | Agosto|Total nacional|VERDURAS DE HOJA|2.977,30|7.699,27|2,59|17,29|0,07|0,17||
2018 | Agosto|Total nacional|BERENJENAS|8.627,60|11.286,61|1,31|27,64|0,19|0,25||
2018 | Agosto|Total nacional|ZANAHORIAS|10.501,01|9.772,34|0,93|47,87|0,23|0,21||
2018 | Agosto|Total nacional|CALABACINES|13.025,25|16.446,19|1,26|41,03|0,29|0,36||
2018 | Agosto|Total nacional|OTR.HORTALIZAS/VERD.|18.827,46|47.620,60|2,53|62,96|0,41|1,04||
2018 | Agosto|Total nacional|BROCOLI|2.215,04|3.855,60|1,74|13,84|0,05|0,08||
2018 | Agosto|Total nacional|ALCACHOFAS|555,63|1.249,41|2,25|2,84|0,01|0,03||
2018 | Agosto|Total nacional|VERD./HORT. IV GAMA|23.386,66|58.051,50|2,48|61,1|0,51|1,27||
2018 | Septiembre|Total nacional|TOTAL PATATAS|107.399,38|92.536,28|0,86|77,93|2,35|2,03||
2018 | Septiembre|Total nacional|PATATAS FRESCAS|81.335,02|63.597,78|0,78|65,31|1,78|1,39||
2018 | Septiembre|Total nacional|PATATAS CONGELADAS|3.202,79|3.930,63|1,23|10,19|0,07|0,09||
2018 | Septiembre|Total nacional|PATATAS PROCESADAS|4.572,31|25.007,87|5,47|45,55|0,1|0,55||
2018 | Septiembre|Total nacional|T.HORTALIZAS FRESCAS|242.615,08|444.709,08|1,83|95,1|5,32|9,75||
2018 | Septiembre|Total nacional|TOMATES|69.556,45|114.326,60|1,64|75,96|1,52|2,51||
2018 | Septiembre|Total nacional|CEBOLLAS|30.042,96|32.882,00|1,09|64,99|0,66|0,72||
2018 | Septiembre|Total nacional|AJOS|4.593,11|15.782,97|3,44|29,26|0,1|0,35||
2018 | Septiembre|Total nacional|COLES|3.627,39|4.197,53|1,16|12,8|0,08|0,09||
2018 | Septiembre|Total nacional|PEPINOS|10.972,52|13.688,53|1,25|38,1|0,24|0,3||
2018 | Septiembre|Total nacional|JUDIAS VERDES|9.675,90|30.738,44|3,18|31,13|0,21|0,67||
2018 | Septiembre|Total nacional|PIMIENTOS|25.495,00|45.100,09|1,77|62,34|0,56|0,99||
2018 | Septiembre|Total nacional|CHAMPIÑONES+O.SETAS|5.109,50|25.503,08|4,99|34,98|0,11|0,56||
2018 | Septiembre|Total nacional|LECHUGA/ESC./ENDIVIA|13.849,81|38.716,22|2,8|60,08|0,3|0,85||
2018 | Septiembre|Total nacional|ESPARRAGOS|1.513,65|3.855,44|2,55|8,05|0,03|0,08||
2018 | Septiembre|Total nacional|VERDURAS DE HOJA|3.831,34|9.602,63|2,51|22,3|0,08|0,21||
2018 | Septiembre|Total nacional|BERENJENAS|7.660,55|11.685,53|1,53|29,96|0,17|0,26||
2018 | Septiembre|Total nacional|ZANAHORIAS|12.505,98|11.431,29|0,91|53,02|0,27|0,25||
2018 | Septiembre|Total nacional|CALABACINES|17.626,78|23.512,91|1,33|47,55|0,39|0,52||
2018 | Septiembre|Total nacional|OTR.HORTALIZAS/VERD.|26.554,13|63.685,82|2,4|69,77|0,58|1,4||
2018 | Septiembre|Total nacional|BROCOLI|3.246,24|5.846,80|1,8|17,63|0,07|0,13||
2018 | Septiembre|Total nacional|ALCACHOFAS|515,75|1.212,51|2,35|3,57|0,01|0,03||
2018 | Septiembre|Total nacional|VERD./HORT. IV GAMA|26.825,19|65.620,45|2,45|64,67|0,59|1,44||
2018 | Octubre|Total nacional|TOTAL PATATAS|118.828,76|103.351,07|0,87|79,13|2,6|2,26||
2018 | Octubre|Total nacional|PATATAS FRESCAS|88.636,39|71.723,62|0,81|67,03|1,94|1,57||
2018 | Octubre|Total nacional|PATATAS CONGELADAS|3.968,79|5.023,53|1,27|11,63|0,09|0,11||
2018 | Octubre|Total nacional|PATATAS PROCESADAS|5.244,72|26.603,92|5,07|46,16|0,11|0,58||
2018 | Octubre|Total nacional|PATATAS FRITAS|4.182,20|25.035,96|5,99|44,11|0,09|0,55||
2018 | Octubre|Total nacional|T.HORTALIZAS FRESCAS|227.552,96|425.496,43|1,87|96,4|4,99|9,32||
2018 | Octubre|Total nacional|TOMATES|50.166,84|87.140,08|1,74|76,72|1,1|1,91||
2018 | Octubre|Total nacional|CEBOLLAS|28.108,03|30.845,61|1,1|64,58|0,62|0,68||
2018 | Octubre|Total nacional|AJOS|2.557,29|10.238,14|4|32,13|0,06|0,22||
2018 | Octubre|Total nacional|COLES|5.197,61|6.056,31|1,17|17,49|0,11|0,13||
2018 | Octubre|Total nacional|PEPINOS|7.537,08|10.732,55|1,42|31,38|0,17|0,24||
2018 | Octubre|Total nacional|JUDIAS VERDES|6.617,29|20.576,87|3,11|29,62|0,15|0,45||
2018 | Octubre|Total nacional|PIMIENTOS|25.912,39|46.881,20|1,81|63,13|0,57|1,03||
2018 | Octubre|Total nacional|CHAMPIÑONES+O.SETAS|5.895,66|27.009,22|4,58|41,07|0,13|0,59||
2018 | Octubre|Total nacional|LECHUGA/ESC./ENDIVIA|13.260,72|37.820,73|2,85|59,17|0,29|0,83||
2018 | Octubre|Total nacional|ESPARRAGOS|1.620,56|4.387,07|2,71|8,11|0,04|0,1||
2018 | Octubre|Total nacional|VERDURAS DE HOJA|4.955,05|11.605,62|2,34|25,35|0,11|0,25||
2018 | Octubre|Total nacional|BERENJENAS|7.146,65|11.159,32|1,56|30,37|0,16|0,24||
2018 | Octubre|Total nacional|ZANAHORIAS|13.860,46|12.885,69|0,93|57,26|0,3|0,28||
2018 | Octubre|Total nacional|CALABACINES|15.878,80|22.678,13|1,43|51,49|0,35|0,5||
2018 | Octubre|Total nacional|OTR.HORTALIZAS/VERD.|38.838,52|85.479,89|2,2|78,11|0,85|1,87||
2018 | Octubre|Total nacional|BROCOLI|4.633,11|7.784,53|1,68|21,52|0,1|0,17||
2018 | Octubre|Total nacional|ALCACHOFAS|844,70|2.286,03|2,71|4,93|0,02|0,05||
2018 | Octubre|Total nacional|VERD./HORT. IV GAMA|28.995,00|70.714,64|2,44|66,81|0,64|1,55||
2018 | Noviembre|Total nacional|TOTAL PATATAS|102.803,40|91.068,85|0,89|77,35|2,25|2||
2018 | Noviembre|Total nacional|PATATAS FRESCAS|74.998,15|61.055,52|0,81|64,7|1,64|1,34||
2018 | Noviembre|Total nacional|PATATAS CONGELADAS|3.644,96|4.550,48|1,25|10,81|0,08|0,1||
2018 | Noviembre|Total nacional|PATATAS PROCESADAS|4.832,06|25.462,85|5,27|44,36|0,11|0,56||
2018 | Noviembre|Total nacional|PATATAS FRITAS|3.923,91|24.170,15|6,16|42,49|0,09|0,53||
2018 | Noviembre|Total nacional|T.HORTALIZAS FRESCAS|198.015,71|379.194,59|1,91|96,2|4,34|8,31||
2018 | Noviembre|Total nacional|TOMATES|38.510,74|66.977,18|1,74|74,44|0,84|1,47||
2018 | Noviembre|Total nacional|CEBOLLAS|27.566,55|28.770,63|1,04|65,81|0,6|0,63||
2018 | Noviembre|Total nacional|AJOS|2.544,70|10.786,94|4,24|33,49|0,06|0,24||
2018 | Noviembre|Total nacional|COLES|6.827,29|7.996,66|1,17|20,52|0,15|0,18||
2018 | Noviembre|Total nacional|PEPINOS|4.645,17|7.550,30|1,63|23,47|0,1|0,17||
2018 | Noviembre|Total nacional|JUDIAS VERDES|6.812,99|20.722,30|3,04|31,35|0,15|0,45||
2018 | Noviembre|Total nacional|PIMIENTOS|15.632,97|28.636,08|1,83|58,85|0,34|0,63||
2018 | Noviembre|Total nacional|CHAMPIÑONES+O.SETAS|6.509,97|28.950,75|4,45|42,02|0,14|0,63||
2018 | Noviembre|Total nacional|LECHUGA/ESC./ENDIVIA|11.306,83|32.313,64|2,86|53,35|0,25|0,71||
2018 | Noviembre|Total nacional|ESPARRAGOS|1.457,68|3.817,18|2,62|7,19|0,03|0,08||
2018 | Noviembre|Total nacional|VERDURAS DE HOJA|5.755,71|12.565,77|2,18|26,16|0,13|0,28||
2018 | Noviembre|Total nacional|BERENJENAS|5.288,15|8.754,11|1,66|26,61|0,12|0,19||
2018 | Noviembre|Total nacional|ZANAHORIAS|12.655,23|11.147,78|0,88|54,79|0,28|0,24||
2018 | Noviembre|Total nacional|CALABACINES|11.767,43|21.406,61|1,82|44,71|0,26|0,47||
2018 | Noviembre|Total nacional|OTR.HORTALIZAS/VERD.|40.734,30|88.798,66|2,18|78,13|0,89|1,95||
2018 | Noviembre|Total nacional|BROCOLI|5.416,76|8.353,60|1,54|23,03|0,12|0,18||
2018 | Noviembre|Total nacional|ALCACHOFAS|1.547,91|4.708,13|3,04|7,72|0,03|0,1||
2018 | Noviembre|Total nacional|VERD./HORT. IV GAMA|24.484,56|62.014,02|2,53|64,1|0,54|1,36||
2018 | Diciembre|Total nacional|TOTAL PATATAS|111.273,02|102.110,23|0,92|79,08|2,44|2,24||
2018 | Diciembre|Total nacional|PATATAS FRESCAS|78.220,30|65.669,19|0,84|65,31|1,71|1,44||
2018 | Diciembre|Total nacional|PATATAS CONGELADAS|3.751,81|4.946,54|1,32|11,19|0,08|0,11||
2018 | Diciembre|Total nacional|PATATAS PROCESADAS|5.860,18|31.494,50|5,37|49,93|0,13|0,69||
2018 | Diciembre|Total nacional|PATATAS FRITAS|4.755,75|29.840,50|6,27|48,1|0,1|0,65||
2018 | Diciembre|Total nacional|T.HORTALIZAS FRESCAS|189.799,11|365.492,02|1,93|95,52|4,16|8,01||
2018 | Diciembre|Total nacional|TOMATES|37.937,21|68.158,81|1,8|76,1|0,83|1,49||
2018 | Diciembre|Total nacional|CEBOLLAS|25.814,98|29.395,15|1,14|65,38|0,57|0,64||
2018 | Diciembre|Total nacional|AJOS|2.690,42|11.107,07|4,13|35,99|0,06|0,24||
2018 | Diciembre|Total nacional|COLES|6.494,95|8.034,18|1,24|21,08|0,14|0,18||
2018 | Diciembre|Total nacional|PEPINOS|3.899,22|5.950,79|1,53|19,61|0,09|0,13||
2018 | Diciembre|Total nacional|JUDIAS VERDES|5.926,22|16.652,32|2,81|28,44|0,13|0,36||
2018 | Diciembre|Total nacional|PIMIENTOS|13.950,54|27.056,20|1,94|59,58|0,31|0,59||
2018 | Diciembre|Total nacional|CHAMPIÑONES+O.SETAS|5.785,83|25.837,42|4,47|39,71|0,13|0,57||
2018 | Diciembre|Total nacional|LECHUGA/ESC./ENDIVIA|12.606,24|35.629,11|2,83|56,78|0,28|0,78||
2018 | Diciembre|Total nacional|ESPARRAGOS|1.180,25|3.382,38|2,87|6,19|0,03|0,07||
2018 | Diciembre|Total nacional|VERDURAS DE HOJA|4.184,41|10.332,17|2,47|21,98|0,09|0,23||
2018 | Diciembre|Total nacional|BERENJENAS|3.845,98|6.521,06|1,7|23,17|0,08|0,14||
2018 | Diciembre|Total nacional|ZANAHORIAS|12.123,87|10.940,78|0,9|52,54|0,27|0,24||
2018 | Diciembre|Total nacional|CALABACINES|11.395,31|17.904,26|1,57|43,5|0,25|0,39||
2018 | Diciembre|Total nacional|OTR.HORTALIZAS/VERD.|41.963,67|88.590,32|2,11|78,46|0,92|1,94||
2018 | Diciembre|Total nacional|BROCOLI|5.110,96|7.416,66|1,45|22,3|0,11|0,16||
2018 | Diciembre|Total nacional|ALCACHOFAS|4.510,10|9.811,06|2,18|16,19|0,1|0,21||
2018 | Diciembre|Total nacional|VERD./HORT. IV GAMA|22.156,79|59.785,92|2,7|65,58|0,49|1,31||
2019 | Enero|Total nacional|TOTAL PATATAS|109.465,69|98.564,75|0,9|80,01|2,37|2,14||
2019 | Enero|Total nacional|PATATAS FRESCAS|79.929,19|66.698,49|0,83|67,2|1,73|1,45||
2019 | Enero|Total nacional|PATATAS CONGELADAS|3.846,64|4.855,67|1,26|11,51|0,08|0,11||
2019 | Enero|Total nacional|PATATAS PROCESADAS|5.137,97|27.010,59|5,26|46,22|0,11|0,59||
2019 | Enero|Total nacional|PATATAS FRITAS|4.107,22|25.518,21|6,21|44,11|0,09|0,55||
2019 | Enero|Total nacional|T.HORTALIZAS FRESCAS|212.480,62|407.802,47|1,92|97,02|4,61|8,84||
2019 | Enero|Total nacional|TOMATES|39.508,20|70.691,74|1,79|77,75|0,86|1,53||
2019 | Enero|Total nacional|CEBOLLAS|27.554,46|31.535,65|1,14|68,67|0,6|0,68||
2019 | Enero|Total nacional|AJOS|2.842,97|11.172,94|3,93|35,23|0,06|0,24||
2019 | Enero|Total nacional|COLES|7.957,95|9.963,54|1,25|25,01|0,17|0,22||
2019 | Enero|Total nacional|PEPINOS|4.171,28|6.712,90|1,61|21,83|0,09|0,15||
2019 | Enero|Total nacional|JUDIAS VERDES|5.390,95|18.352,45|3,4|30,56|0,12|0,4||
2019 | Enero|Total nacional|PIMIENTOS|16.221,12|31.649,41|1,95|65,19|0,35|0,69||
2019 | Enero|Total nacional|CHAMPIÑONES+O.SETAS|5.786,94|22.455,32|3,88|41,29|0,13|0,49||
2019 | Enero|Total nacional|LECHUGA/ESC./ENDIVIA|13.385,06|37.768,28|2,82|61,77|0,29|0,82||
2019 | Enero|Total nacional|ESPARRAGOS|1.275,81|3.881,53|3,04|6,9|0,03|0,08||
2019 | Enero|Total nacional|VERDURAS DE HOJA|5.139,15|12.184,10|2,37|27,09|0,11|0,26||
2019 | Enero|Total nacional|BERENJENAS|3.694,55|8.111,14|2,2|23,04|0,08|0,18||
2019 | Enero|Total nacional|ZANAHORIAS|14.048,02|12.605,01|0,9|58,81|0,3|0,27||
2019 | Enero|Total nacional|CALABACINES|13.376,17|24.041,56|1,8|50,77|0,29|0,52||
2019 | Enero|Total nacional|OTR.HORTALIZAS/VERD.|52.128,00|106.676,90|2,05|81,12|1,13|2,31||
2019 | Enero|Total nacional|BROCOLI|6.865,24|9.535,59|1,39|27,1|0,15|0,21||
2019 | Enero|Total nacional|ALCACHOFAS|9.609,03|18.842,80|1,96|28,44|0,21|0,41||
2019 | Enero|Total nacional|APIO|2.726,27|3.965,95|1,45|12,82|0,06|0,09||
2019 | Enero|Total nacional|COLIFLOR|3.010,72|4.340,58|1,44|12,54|0,07|0,09||
2019 | Enero|Total nacional|VERD./HORT. IV GAMA|24.622,38|68.222,61|2,77|67,36|0,53|1,48||
2019 | Enero|Total nacional|PUERRO|4.703,54|12.932,78|2,75|35,03|0,1|0,28||
2019 | Febrero|Total nacional|TOTAL PATATAS|99.731,90|90.350,52|0,91|77,57|2,16|1,96||
2019 | Febrero|Total nacional|PATATAS FRESCAS|72.061,93|60.635,58|0,84|63,92|1,56|1,31||
2019 | Febrero|Total nacional|PATATAS CONGELADAS|3.612,25|4.585,49|1,27|10,59|0,08|0,1||
2019 | Febrero|Total nacional|PATATAS PROCESADAS|4.811,54|25.129,45|5,22|45,21|0,1|0,54||
2019 | Febrero|Total nacional|PATATAS FRITAS|3.926,50|23.876,17|6,08|43,05|0,09|0,52||
2019 | Febrero|Total nacional|T.HORTALIZAS FRESCAS|206.595,31|388.007,29|1,88|96,71|4,48|8,41||
2019 | Febrero|Total nacional|TOMATES|38.829,74|68.021,54|1,75|76,72|0,84|1,47||
2019 | Febrero|Total nacional|CEBOLLAS|25.914,54|31.681,42|1,22|66,52|0,56|0,69||
2019 | Febrero|Total nacional|AJOS|2.443,16|10.279,97|4,21|32,6|0,05|0,22||
2019 | Febrero|Total nacional|COLES|6.703,91|8.264,81|1,23|21,07|0,15|0,18||
2019 | Febrero|Total nacional|PEPINOS|3.820,55|6.871,17|1,8|20,77|0,08|0,15||
2019 | Febrero|Total nacional|JUDIAS VERDES|3.905,98|16.374,17|4,19|25,71|0,08|0,36||
2019 | Febrero|Total nacional|PIMIENTOS|15.664,82|30.100,44|1,92|62,6|0,34|0,65||
2019 | Febrero|Total nacional|CHAMPIÑONES+O.SETAS|5.342,55|20.324,04|3,8|38,61|0,12|0,44||
2019 | Febrero|Total nacional|LECHUGA/ESC./ENDIVIA|12.740,95|36.180,30|2,84|60,41|0,28|0,78||
2019 | Febrero|Total nacional|ESPARRAGOS|2.187,73|4.756,96|2,17|8,43|0,05|0,1||
2019 | Febrero|Total nacional|VERDURAS DE HOJA|5.732,15|12.900,86|2,25|26,88|0,12|0,28||
2019 | Febrero|Total nacional|BERENJENAS|4.373,33|8.046,83|1,84|26,63|0,09|0,17||
2019 | Febrero|Total nacional|ZANAHORIAS|12.742,79|11.388,19|0,89|55,18|0,28|0,25||
2019 | Febrero|Total nacional|CALABACINES|14.846,31|23.093,35|1,56|50,3|0,32|0,5||
