CCAA,Mes,CasosConfirmados,Fallecidos,Year,Producto,Volumen (miles de kg),Penetración (%),TasaMortalidad
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,SANDIA,38.14,2.41,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,CIRUELAS,27.96,4.43,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,UVAS,83.09,8.54,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,KIWI,500.04,37.07,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,AGUACATE,218.93,28.73,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,PIÑA,211.58,17.53,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,OTRAS FRUTAS FRESCAS,244.21,23.78,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,POMELO,15.09,2.47,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,MANGO,143.05,13.9,0.10905
Castilla La Mancha,3.0,21339.0,2327.0,2020.0,FRUTAS IV GAMA,606.41,22.83,0.10905
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,TOTAL PATATAS,6355.35,84.55,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PATATAS FRESCAS,4279.63,69.31,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PATATAS CONGELADAS,322.0,17.69,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PATATAS PROCESADAS,350.74,63.17,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PATATAS FRITAS,316.55,62.57,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,T.HORTALIZAS FRESCAS,10694.84,96.88,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,TOMATES,2699.5,87.89,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,CEBOLLAS,1226.13,69.8,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,AJOS,160.27,44.28,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,COLES,180.16,17.25,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PEPINOS,527.29,38.52,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,JUDIAS VERDES,322.35,37.48,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PIMIENTOS,1067.43,80.02,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,CHAMPIÑONES+O.SETAS,293.68,51.32,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,LECHUGA/ESC./ENDIVIA,581.96,66.76,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,ESPARRAGOS,184.09,21.69,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,VERDURAS DE HOJA,258.65,25.87,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,BERENJENAS,281.83,43.48,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,ZANAHORIAS,669.4,60.75,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,CALABACINES,737.54,62.15,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,OTR.HORTALIZAS/VERD.,1504.57,73.52,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,BROCOLI,150.05,18.73,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,ALCACHOFAS,211.46,24.38,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,APIO,41.19,10.07,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,COLIFLOR,131.78,13.25,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,VERD./HORT. IV GAMA,972.02,64.28,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PUERRO,172.56,31.4,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,T.FRUTAS FRESCAS,16950.53,98.23,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,NARANJAS,5954.89,70.03,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,MANDARINAS,1044.98,46.5,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,LIMONES,575.08,58.56,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PLATANOS,2657.57,88.52,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,MANZANAS,2273.97,79.98,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PERAS,1014.67,56.19,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,MELOCOTONES,22.9,2.86,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,NECTARINAS,79.12,4.31,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,ALBARICOQUES,26.6,6.05,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,FRESAS/FRESON,1242.26,69.69,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,MELON,333.87,12.15,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,SANDIA,319.14,9.48,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,CIRUELAS,52.9,7.77,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,CEREZAS,4.15,1.21,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,UVAS,95.91,11.26,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,KIWI,491.34,35.33,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,AGUACATE,209.26,31.03,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,PIÑA,322.67,17.09,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,OTRAS FRUTAS FRESCAS,229.26,24.37,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,POMELO,49.58,4.29,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,MANGO,59.53,9.67,0.11836
Castilla La Mancha,4.0,434716.0,51454.0,2020.0,FRUTAS IV GAMA,558.43,39.72,0.11836
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,TOTAL PATATAS,6335.6,87.24,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PATATAS FRESCAS,4385.13,71.31,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PATATAS CONGELADAS,250.41,19.51,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PATATAS PROCESADAS,340.01,58.89,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PATATAS FRITAS,302.55,57.97,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,T.HORTALIZAS FRESCAS,10613.09,98.09,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,TOMATES,2939.37,83.22,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,CEBOLLAS,1008.73,61.68,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,AJOS,105.72,39.64,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,COLES,190.33,16.61,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PEPINOS,652.23,54.95,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,JUDIAS VERDES,294.7,32.05,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PIMIENTOS,910.03,71.68,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,CHAMPIÑONES+O.SETAS,238.21,46.75,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,LECHUGA/ESC./ENDIVIA,684.3,71.92,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,ESPARRAGOS,282.63,21.53,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,VERDURAS DE HOJA,208.1,23.65,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,BERENJENAS,283.68,42.31,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,ZANAHORIAS,640.01,64.5,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,CALABACINES,741.93,62.5,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,OTR.HORTALIZAS/VERD.,1433.13,73.36,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,BROCOLI,206.12,33.62,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,ALCACHOFAS,238.19,24.24,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,APIO,29.86,6.65,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,COLIFLOR,97.83,10.36,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,VERD./HORT. IV GAMA,968.47,60.46,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PUERRO,188.89,35.44,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,T.FRUTAS FRESCAS,18588.31,96.18,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,NARANJAS,4526.78,67.42,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,MANDARINAS,355.58,16.39,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,LIMONES,540.65,53.25,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PLATANOS,2684.87,82.03,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,MANZANAS,1794.71,74.49,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PERAS,928.51,54.6,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,MELOCOTONES,246.31,25.03,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,NECTARINAS,162.85,18.38,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,ALBARICOQUES,556.31,36.32,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,FRESAS/FRESON,813.61,57.9,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,MELON,765.71,36.9,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,SANDIA,3349.07,50.75,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,CIRUELAS,36.06,8.99,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,CEREZAS,287.48,19.07,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,UVAS,105.89,9.62,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,KIWI,447.68,40.23,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,AGUACATE,168.64,27.8,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,PIÑA,307.15,16.99,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,OTRAS FRUTAS FRESCAS,510.44,42.25,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,POMELO,35.53,2.9,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,MANGO,64.61,7.64,0.15157
Castilla La Mancha,5.0,524893.0,79557.0,2020.0,FRUTAS IV GAMA,479.0,21.94,0.15157
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,TOTAL PATATAS,5156.49,78.05,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PATATAS FRESCAS,3713.67,68.24,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PATATAS CONGELADAS,224.68,14.3,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PATATAS PROCESADAS,243.63,53.57,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PATATAS FRITAS,226.35,53.75,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,T.HORTALIZAS FRESCAS,9692.38,97.84,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,TOMATES,2918.95,83.12,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,CEBOLLAS,988.62,61.1,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,AJOS,93.86,31.39,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,COLES,136.68,11.87,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PEPINOS,916.05,59.3,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,JUDIAS VERDES,270.82,35.59,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PIMIENTOS,926.53,69.57,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,CHAMPIÑONES+O.SETAS,255.8,42.44,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,LECHUGA/ESC./ENDIVIA,522.54,66.97,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,ESPARRAGOS,138.04,18.56,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,VERDURAS DE HOJA,180.63,25.78,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,BERENJENAS,261.43,27.21,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,ZANAHORIAS,449.96,51.55,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,CALABACINES,724.42,55.46,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,OTR.HORTALIZAS/VERD.,908.04,69.4,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,BROCOLI,139.22,22.73,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,ALCACHOFAS,42.05,5.8,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,APIO,48.77,9.41,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,COLIFLOR,35.36,2.96,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,VERD./HORT. IV GAMA,942.04,64.78,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PUERRO,94.7,24.88,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,T.FRUTAS FRESCAS,19110.75,96.74,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,NARANJAS,1944.18,41.4,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,MANDARINAS,22.4,3.36,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,LIMONES,594.15,49.6,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PLATANOS,1933.85,82.75,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,MANZANAS,1198.79,63.09,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PERAS,638.39,42.0,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,MELOCOTONES,893.08,46.98,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,NECTARINAS,443.08,31.11,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,ALBARICOQUES,642.86,36.11,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,FRESAS/FRESON,108.34,13.1,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,MELON,1500.14,47.82,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,SANDIA,6597.81,64.62,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,CIRUELAS,227.52,26.61,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,CEREZAS,592.56,40.61,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,UVAS,52.8,9.77,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,KIWI,327.46,35.52,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,AGUACATE,324.09,36.08,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,PIÑA,363.58,20.43,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,OTRAS FRUTAS FRESCAS,705.68,44.4,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,POMELO,15.67,1.85,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,MANGO,46.74,7.56,0.17169
Castilla La Mancha,6.0,363153.0,62351.0,2020.0,FRUTAS IV GAMA,534.87,28.59,0.17169
Cataluña,4.0,1185059.0,135234.0,2020.0,TOTAL PATATAS,23795.56,87.47,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PATATAS FRESCAS,16233.23,80.3,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PATATAS CONGELADAS,844.8,14.04,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PATATAS PROCESADAS,1343.51,57.27,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PATATAS FRITAS,1142.72,56.04,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,T.HORTALIZAS FRESCAS,56651.29,98.72,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,TOMATES,10776.98,91.71,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,CEBOLLAS,7258.56,83.69,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,AJOS,555.02,42.7,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,COLES,1439.74,29.33,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PEPINOS,1366.24,36.52,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,JUDIAS VERDES,1642.07,44.03,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PIMIENTOS,4468.79,74.72,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,CHAMPIÑONES+O.SETAS,1205.95,46.68,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,LECHUGA/ESC./ENDIVIA,3887.99,73.46,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,ESPARRAGOS,1069.42,20.75,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,VERDURAS DE HOJA,1553.77,38.05,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,BERENJENAS,2262.42,56.85,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,ZANAHORIAS,3260.03,66.99,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,CALABACINES,3874.98,63.07,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,OTR.HORTALIZAS/VERD.,12029.32,85.71,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,BROCOLI,1394.82,30.85,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,ALCACHOFAS,3519.91,47.71,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,APIO,549.17,18.53,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,COLIFLOR,599.02,15.69,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,VERD./HORT. IV GAMA,6408.13,76.97,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PUERRO,1079.83,34.09,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,T.FRUTAS FRESCAS,71869.97,97.96,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,NARANJAS,20240.12,74.81,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,MANDARINAS,4597.72,47.85,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,LIMONES,2729.86,52.48,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PLATANOS,11370.51,88.55,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,MANZANAS,10026.43,79.99,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PERAS,4686.49,59.33,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,MELOCOTONES,172.18,5.71,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,NECTARINAS,150.39,3.22,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,ALBARICOQUES,131.18,8.13,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,FRESAS/FRESON,5686.79,68.38,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,MELON,1907.31,12.65,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,SANDIA,1447.76,11.24,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,CIRUELAS,373.21,13.95,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,CEREZAS,12.31,1.33,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,UVAS,683.18,16.34,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,KIWI,2675.07,48.34,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,AGUACATE,1153.72,36.39,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,PIÑA,1696.19,24.35,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,OTRAS FRUTAS FRESCAS,2129.55,38.96,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,POMELO,290.13,2.71,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,CHIRIMOYA,6.54,0.24,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,MANGO,554.42,14.91,0.11412
Cataluña,4.0,1185059.0,135234.0,2020.0,FRUTAS IV GAMA,2900.14,32.74,0.11412
Cataluña,5.0,1870767.0,343434.0,2020.0,TOTAL PATATAS,22579.97,89.78,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PATATAS FRESCAS,15526.23,80.09,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PATATAS CONGELADAS,740.84,13.22,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PATATAS PROCESADAS,1262.58,60.4,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PATATAS FRITAS,1059.55,59.18,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,T.HORTALIZAS FRESCAS,56201.16,98.72,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,TOMATES,12084.31,91.83,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,CEBOLLAS,6711.32,80.99,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,AJOS,642.57,41.3,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,COLES,1104.94,21.88,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PEPINOS,1935.64,50.54,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,JUDIAS VERDES,1819.78,43.04,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PIMIENTOS,4176.86,76.13,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,CHAMPIÑONES+O.SETAS,1053.18,41.91,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,LECHUGA/ESC./ENDIVIA,4096.27,77.57,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,ESPARRAGOS,1385.51,23.24,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,VERDURAS DE HOJA,1652.44,31.44,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,BERENJENAS,1959.45,51.79,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,ZANAHORIAS,3414.75,66.98,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,CALABACINES,4025.21,67.12,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,OTR.HORTALIZAS/VERD.,10138.92,84.02,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,BROCOLI,1338.95,29.88,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,ALCACHOFAS,2691.34,38.96,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,APIO,659.64,17.67,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,COLIFLOR,444.92,11.91,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,VERD./HORT. IV GAMA,5821.58,71.87,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PUERRO,804.38,31.74,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,T.FRUTAS FRESCAS,74537.73,97.44,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,NARANJAS,15135.29,66.05,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,MANDARINAS,1205.96,21.14,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,LIMONES,2486.2,49.73,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PLATANOS,10409.13,84.82,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,MANZANAS,9149.22,76.63,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PERAS,3667.23,53.52,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,MELOCOTONES,1683.19,36.38,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,NECTARINAS,1137.09,26.26,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,ALBARICOQUES,2197.8,42.48,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,FRESAS/FRESON,4555.19,67.11,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,MELON,4160.64,39.26,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,SANDIA,8053.81,50.43,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,CIRUELAS,240.5,10.89,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,CEREZAS,1632.78,35.4,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,UVAS,656.29,18.22,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,KIWI,2047.08,40.1,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,AGUACATE,1208.88,38.63,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,PIÑA,1644.28,22.31,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,OTRAS FRUTAS FRESCAS,3267.16,51.84,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,POMELO,220.73,5.06,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,CHIRIMOYA,1.77,0.11,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,MANGO,623.39,14.64,0.18358
Cataluña,5.0,1870767.0,343434.0,2020.0,FRUTAS IV GAMA,2768.11,30.65,0.18358
Cataluña,6.0,1432414.0,259368.0,2020.0,TOTAL PATATAS,20377.71,87.19,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,PATATAS FRESCAS,14383.37,75.67,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,PATATAS CONGELADAS,689.16,13.21,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,PATATAS PROCESADAS,1061.04,55.68,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,PATATAS FRITAS,883.58,53.65,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,T.HORTALIZAS FRESCAS,44099.6,97.72,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,TOMATES,11570.44,90.49,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,CEBOLLAS,5541.69,76.47,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,AJOS,358.69,33.52,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,COLES,902.83,21.22,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,PEPINOS,2053.49,46.43,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,JUDIAS VERDES,1542.89,38.62,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,PIMIENTOS,3418.0,68.58,0.18107
Cataluña,6.0,1432414.0,259368.0,2020.0,CHAMPIÑONES+O.SETAS,899.06,47.0,0.18107
